what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1486028520868
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1486028523081
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1486028525583
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1486028536082
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1486028544836
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1486028545446
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1486028560675
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1486028565219
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1486028565441
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1486028567167
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1486028569587
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1486028570600
activated,editor,org.eclipse.wst.xml.ui,1.1.0.v200905242047,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1486028582258
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1486028583560
activated,editor,org.eclipse.wst.xml.ui,1.1.0.v200905242047,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1486028584505
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1486028586982
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1486028590061
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1486028590602
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1486028591539
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1486028592424
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1486028604220
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1486028606833
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1486028607197
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1486028609194
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1486028610032
