what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1486028722552
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1486028722848
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1486028724615
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1486028726901
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1486028727824
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1486028729705
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1486028733239
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1486028733473
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1486028735140
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1486028739669
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1486028740783
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1486028745295
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1486028746522
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1486028747626
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1486028748893
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1486028769559
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1486028772820
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1486028774245
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1486028777835
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1486028794148
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1486028825851
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1486028826692
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1486028870789
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1486028874696
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1486028875289
