what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1486013464612
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1486013468785
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1486013470194
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1486013481721
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1486013485408
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1486013489257
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1486013503932
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1486013507024
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1486013507996
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1486013509935
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1486013517226
activated,editor,org.eclipse.wst.xml.ui,1.1.0.v200905242047,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1486013518695
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1486013519864
closed,editor,org.eclipse.wst.xml.ui,1.1.0.v200905242047,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1486013519864
closed,editor,org.eclipse.wst.xml.ui,1.1.0.v200905242047,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1486013521310
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1486013523639
opened,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1486013526220
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1486013526301
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1486013539419
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1486013540551
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1486013540886
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1486013543196
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1486013546002
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1486013546760
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1486013548579
