what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1485951456667
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1486008067750
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1486008069414
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1486009381064
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1486009388670
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1486009389328
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1486009399386
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1486009432102
activated,editor,org.eclipse.wst.xml.ui,1.1.0.v200905242047,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1486009503998
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1486009507263
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1486009509833
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1486009521706
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1486009637913
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.undo",1486009642736
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.undo",1486009643363
activated,editor,org.eclipse.wst.xml.ui,1.1.0.v200905242047,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1486009660016
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1486009706948
activated,editor,org.eclipse.wst.xml.ui,1.1.0.v200905242047,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1486009718997
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1486009725277
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1486009731644
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1486009739519
activated,editor,org.eclipse.wst.xml.ui,1.1.0.v200905242047,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1486009745786
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1486009752484
activated,editor,org.eclipse.wst.xml.ui,1.1.0.v200905242047,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1486009774099
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1486009788362
